"SUID","interaction","name","selected","shared interaction","shared name"
"5888","linked_to","","false","linked_to",""
"9373","linked_to","","false","linked_to",""
"4486","linked_to","","false","linked_to",""
"7472","child_of","","false","child_of",""
"5150","linked_to","","false","linked_to",""
"6197","linked_to","","false","linked_to",""
"4604","child_of","","false","child_of",""
"5388","child_of","","false","child_of",""
"4245","child_of","","false","child_of",""
"9208","linked_to","","false","linked_to",""
"7973","linked_to","","false","linked_to",""
"5180","child_of","","false","child_of",""
"8617","child_of","","false","child_of",""
"7236","child_of","","false","child_of",""
"5201","child_of","","false","child_of",""
"9171","child_of","","false","child_of",""
"4200","child_of","","false","child_of",""
"4913","linked_to","","false","linked_to",""
"4330","linked_to","","false","linked_to",""
"9773","linked_to","","false","linked_to",""
"7172","child_of","","false","child_of",""
"5279","child_of","","false","child_of",""
"6436","linked_to","","false","linked_to",""
"6993","child_of","","false","child_of",""
"6259","child_of","","false","child_of",""
"4763","linked_to","","false","linked_to",""
"4309","child_of","","false","child_of",""
"4790","child_of","","false","child_of",""
"4754","linked_to","","false","linked_to",""
"8455","child_of","","false","child_of",""
"8517","child_of","","false","child_of",""
"9281","child_of","","false","child_of",""
"7811","linked_to","","false","linked_to",""
"9222","linked_to","","false","linked_to",""
"7119","child_of","","false","child_of",""
"5919","child_of","","false","child_of",""
"8303","linked_to","","false","linked_to",""
"8431","linked_to","","false","linked_to",""
"8037","child_of","","false","child_of",""
"6798","child_of","","false","child_of",""
"9751","linked_to","","false","linked_to",""
"6626","child_of","","false","child_of",""
"9877","linked_to","","false","linked_to",""
"8730","linked_to","","false","linked_to",""
"5742","child_of","","false","child_of",""
"5381","child_of","","false","child_of",""
"8778","linked_to","","false","linked_to",""
"9173","child_of","","false","child_of",""
"6027","child_of","","false","child_of",""
"7247","linked_to","","false","linked_to",""
"6891","child_of","","false","child_of",""
"8255","child_of","","false","child_of",""
"9394","child_of","","false","child_of",""
"4323","child_of","","false","child_of",""
"4232","child_of","","false","child_of",""
"8439","linked_to","","false","linked_to",""
"5355","linked_to","","false","linked_to",""
"4467","child_of","","false","child_of",""
"7314","linked_to","","false","linked_to",""
"9304","child_of","","false","child_of",""
"8707","linked_to","","false","linked_to",""
"5983","linked_to","","false","linked_to",""
"6730","linked_to","","false","linked_to",""
"8457","linked_to","","false","linked_to",""
"4547","child_of","","false","child_of",""
"8116","linked_to","","false","linked_to",""
"9612","child_of","","false","child_of",""
"7696","child_of","","false","child_of",""
"7254","linked_to","","false","linked_to",""
"8540","child_of","","false","child_of",""
"8029","linked_to","","false","linked_to",""
"4960","linked_to","","false","linked_to",""
"8277","child_of","","false","child_of",""
"4799","child_of","","false","child_of",""
"4902","child_of","","false","child_of",""
"7643","linked_to","","false","linked_to",""
"4862","linked_to","","false","linked_to",""
"8894","child_of","","false","child_of",""
"4673","child_of","","false","child_of",""
"5617","child_of","","false","child_of",""
"4866","child_of","","false","child_of",""
"6676","child_of","","false","child_of",""
"6629","child_of","","false","child_of",""
"7754","child_of","","false","child_of",""
"8685","child_of","","false","child_of",""
"5953","linked_to","","false","linked_to",""
"8294","linked_to","","false","linked_to",""
"6570","child_of","","false","child_of",""
"9850","child_of","","false","child_of",""
"4274","child_of","","false","child_of",""
"7567","linked_to","","false","linked_to",""
"8974","child_of","","false","child_of",""
"7680","child_of","","false","child_of",""
"9556","child_of","","false","child_of",""
"7106","child_of","","false","child_of",""
"4295","linked_to","","false","linked_to",""
"6104","linked_to","","false","linked_to",""
"5247","linked_to","","false","linked_to",""
"9028","linked_to","","false","linked_to",""
"7799","child_of","","false","child_of",""
"6209","child_of","","false","child_of",""
"5659","linked_to","","false","linked_to",""
"6980","child_of","","false","child_of",""
"5394","child_of","","false","child_of",""
"9316","child_of","","false","child_of",""
"8469","child_of","","false","child_of",""
"7882","child_of","","false","child_of",""
"6021","linked_to","","false","linked_to",""
"6897","child_of","","false","child_of",""
"7614","child_of","","false","child_of",""
"8692","linked_to","","false","linked_to",""
"5143","linked_to","","false","linked_to",""
"7911","child_of","","false","child_of",""
"8359","child_of","","false","child_of",""
"5094","child_of","","false","child_of",""
"8056","linked_to","","false","linked_to",""
"7993","linked_to","","false","linked_to",""
"5647","linked_to","","false","linked_to",""
"4826","child_of","","false","child_of",""
"6835","linked_to","","false","linked_to",""
"6791","child_of","","false","child_of",""
"9325","child_of","","false","child_of",""
"5281","child_of","","false","child_of",""
"5155","child_of","","false","child_of",""
"5666","linked_to","","false","linked_to",""
"6145","child_of","","false","child_of",""
"7050","child_of","","false","child_of",""
"6606","linked_to","","false","linked_to",""
"4246","linked_to","","false","linked_to",""
"9042","child_of","","false","child_of",""
"7924","child_of","","false","child_of",""
"7415","child_of","","false","child_of",""
"5877","child_of","","false","child_of",""
"7725","child_of","","false","child_of",""
"8049","child_of","","false","child_of",""
"8533","child_of","","false","child_of",""
"4351","child_of","","false","child_of",""
"7986","child_of","","false","child_of",""
"5568","child_of","","false","child_of",""
"4268","linked_to","","false","linked_to",""
"6917","linked_to","","false","linked_to",""
"6451","linked_to","","false","linked_to",""
"5760","child_of","","false","child_of",""
"4590","child_of","","false","child_of",""
"8764","child_of","","false","child_of",""
"6124","child_of","","false","child_of",""
"6150","child_of","","false","child_of",""
"9486","child_of","","false","child_of",""
"8949","child_of","","false","child_of",""
"4520","child_of","","false","child_of",""
"6353","child_of","","false","child_of",""
"7351","linked_to","","false","linked_to",""
"9526","linked_to","","false","linked_to",""
"8993","child_of","","false","child_of",""
"5539","linked_to","","false","linked_to",""
"8242","child_of","","false","child_of",""
"7068","linked_to","","false","linked_to",""
"7228","linked_to","","false","linked_to",""
"6499","child_of","","false","child_of",""
"8064","linked_to","","false","linked_to",""
"4253","child_of","","false","child_of",""
"5930","child_of","","false","child_of",""
"7558","child_of","","false","child_of",""
"7682","child_of","","false","child_of",""
"7818","child_of","","false","child_of",""
"9367","linked_to","","false","linked_to",""
"8519","linked_to","","false","linked_to",""
"5085","child_of","","false","child_of",""
"4882","child_of","","false","child_of",""
"9078","child_of","","false","child_of",""
"4329","linked_to","","false","linked_to",""
"9481","child_of","","false","child_of",""
"5020","child_of","","false","child_of",""
"9438","linked_to","","false","linked_to",""
"4541","child_of","","false","child_of",""
"8588","child_of","","false","child_of",""
"9051","child_of","","false","child_of",""
"4819","child_of","","false","child_of",""
"6199","child_of","","false","child_of",""
"8836","child_of","","false","child_of",""
"6649","linked_to","","false","linked_to",""
"9843","child_of","","false","child_of",""
"9637","child_of","","false","child_of",""
"4940","child_of","","false","child_of",""
"6088","child_of","","false","child_of",""
"5939","child_of","","false","child_of",""
"4550","child_of","","false","child_of",""
"9824","child_of","","false","child_of",""
"8166","child_of","","false","child_of",""
"8369","linked_to","","false","linked_to",""
"7781","linked_to","","false","linked_to",""
"9785","child_of","","false","child_of",""
"7256","child_of","","false","child_of",""
"9796","child_of","","false","child_of",""
"9716","child_of","","false","child_of",""
"5833","child_of","","false","child_of",""
"5173","child_of","","false","child_of",""
"8899","child_of","","false","child_of",""
"8107","linked_to","","false","linked_to",""
"5566","child_of","","false","child_of",""
"9023","child_of","","false","child_of",""
"4463","linked_to","","false","linked_to",""
"8819","child_of","","false","child_of",""
"6084","child_of","","false","child_of",""
"6450","child_of","","false","child_of",""
"5218","linked_to","","false","linked_to",""
"7801","child_of","","false","child_of",""
"9194","child_of","","false","child_of",""
"9466","child_of","","false","child_of",""
"7689","child_of","","false","child_of",""
"8283","child_of","","false","child_of",""
"5639","linked_to","","false","linked_to",""
"5438","child_of","","false","child_of",""
"6389","child_of","","false","child_of",""
"9790","child_of","","false","child_of",""
"6761","child_of","","false","child_of",""
"6008","child_of","","false","child_of",""
"5910","child_of","","false","child_of",""
"8671","child_of","","false","child_of",""
"5586","child_of","","false","child_of",""
"5603","child_of","","false","child_of",""
"7078","child_of","","false","child_of",""
"4969","child_of","","false","child_of",""
"4994","child_of","","false","child_of",""
"5088","linked_to","","false","linked_to",""
"9449","linked_to","","false","linked_to",""
"5709","linked_to","","false","linked_to",""
"9016","child_of","","false","child_of",""
"8547","child_of","","false","child_of",""
"6315","child_of","","false","child_of",""
"8699","child_of","","false","child_of",""
"9185","child_of","","false","child_of",""
"4493","linked_to","","false","linked_to",""
"8826","linked_to","","false","linked_to",""
"6818","child_of","","false","child_of",""
"9161","linked_to","","false","linked_to",""
"9126","child_of","","false","child_of",""
"7063","child_of","","false","child_of",""
