NeXO Term	SGD Gene ID
7659	S000000323
8103	S000000323
8102	S000000323
8956	S000000323
7081	S000000323
9385	S000000323
8480	S000000323
6143	S000000324
9920	S000000325
5203	S000000325
7218	S000000326
7825	S000000326
8070	S000000326
6326	S000000326
8803	S000000327
5481	S000000327
6125	S000000327
6124	S000000327
7091	S000000329
6324	S000000329
9064	S000000329
8303	S000000330
7816	S000000330
8414	S000000330
7355	S000000330
8260	S000000330
8656	S000000330
5429	S000000330
8215	S000000330
7875	S000000330
8303	S000000331
7986	S000000331
7987	S000000331
6961	S000000331
7541	S000000331
6986	S000000331
8043	S000000331
8893	S000000331
8571	S000000331
8011	S000000332
7759	S000000332
8252	S000000332
5590	S000000332
9650	S000000332
7658	S000000332
8921	S000000334
8228	S000000334
9165	S000000334
8103	S000000334
8841	S000000335
9356	S000000335
8063	S000000335
7943	S000000335
8260	S000000335
8656	S000000335
9668	S000000335
8530	S000000335
9780	S000000335
5177	S000000336
6900	S000000337
9351	S000000337
9265	S000000337
8525	S000000338
8262	S000000338
7555	S000000338
9038	S000000338
6818	S000000339
9184	S000000339
8529	S000000339
9713	S000000339
9213	S000000339
8922	S000000339
8825	S000000339
8500	S000000340
8764	S000000340
9607	S000000340
9494	S000000340
6109	S000000340
7383	S000000340
9571	S000000340
9096	S000000340
7054	S000000341
8260	S000000341
8159	S000000341
5883	S000000341
6245	S000000342
9713	S000000342
5883	S000000342
7598	S000000344
6686	S000000344
8488	S000000344
7282	S000000344
8252	S000000345
5332	S000000345
8947	S000000346
9816	S000000346
9533	S000000346
9335	S000000346
9291	S000000346
8852	S000000346
9295	S000000346
9013	S000000346
8668	S000000346
6638	S000000346
9072	S000000346
9081	S000000346
9592	S000000347
8442	S000000347
9505	S000000347
8764	S000000347
8893	S000000347
8228	S000000347
8203	S000000347
9571	S000000347
8994	S000000350
6987	S000000350
6644	S000000350
6929	S000000350
5557	S000000350
6307	S000000350
6951	S000000352
5178	S000000353
7685	S000000356
8635	S000000356
9597	S000000356
9126	S000000356
9220	S000000356
7117	S000000356
7120	S000000356
9385	S000000356
8393	S000000356
7864	S000000358
9749	S000000358
8500	S000000358
7526	S000000358
9559	S000000358
8704	S000000358
8054	S000000358
8494	S000000358
8924	S000000358
7975	S000000358
9676	S000000358
8370	S000000358
9651	S000000358
8557	S000000358
8303	S000000359
7661	S000000359
9165	S000000359
5850	S000000360
7067	S000000360
9713	S000000360
9668	S000000360
8582	S000000360
7970	S000000362
6299	S000000362
8696	S000000362
5186	S000000363
8806	S000000364
5622	S000000364
8719	S000000364
9184	S000000364
8639	S000000364
9133	S000000364
5517	S000000364
8529	S000000364
9199	S000000364
7555	S000000364
9136	S000000364
6539	S000000364
8477	S000000364
6309	S000000364
9713	S000000364
9607	S000000364
9213	S000000364
6648	S000000364
8214	S000000364
6396	S000000364
9427	S000000364
6888	S000000364
6651	S000000364
7306	S000000364
8505	S000000364
8922	S000000364
8921	S000000364
5598	S000000364
8513	S000000364
7285	S000000364
9494	S000000364
6955	S000000364
7380	S000000364
9668	S000000364
8591	S000000364
6310	S000000364
8530	S000000364
7241	S000000364
8969	S000000364
6821	S000000364
8536	S000000364
5883	S000000364
9265	S000000364
8773	S000000364
5085	S000000364
8190	S000000365
5780	S000000365
5895	S000000366
9137	S000000366
8727	S000000366
8726	S000000366
8473	S000000366
9373	S000000366
9079	S000000366
9475	S000000366
9304	S000000366
6896	S000000366
7469	S000000366
8941	S000000368
9592	S000000368
8766	S000000368
7696	S000000368
6367	S000000368
8032	S000000368
7491	S000000368
8765	S000000368
8493	S000000368
6654	S000000368
8780	S000000368
9046	S000000368
9496	S000000368
9168	S000000368
9650	S000000368
9651	S000000368
6790	S000000369
8521	S000000369
7915	S000000369
7290	S000000369
5619	S000000371
7915	S000000371
5324	S000000371
7446	S000000372
6338	S000000372
6339	S000000372
8091	S000000373
9184	S000000373
8635	S000000373
8998	S000000373
8466	S000000373
8893	S000000373
7916	S000000373
5836	S000000373
8910	S000000373
5872	S000000373
9278	S000000373
9035	S000000373
8587	S000000373
9318	S000000373
7030	S000000374
8145	S000000374
6614	S000000374
7247	S000000374
9568	S000000375
8726	S000000375
8087	S000000375
7809	S000000375
8569	S000000375
7613	S000000375
9076	S000000375
9207	S000000375
9092	S000000375
8770	S000000375
8794	S000000375
8392	S000000375
5783	S000000376
5572	S000000376
6365	S000000377
7554	S000000377
8477	S000000377
8061	S000000377
9212	S000000377
5885	S000000377
6815	S000000378
7484	S000000378
8236	S000000378
6815	S000000379
7484	S000000379
7232	S000000379
9073	S000000379
9830	S000000379
8236	S000000379
8219	S000000379
7655	S000000379
8956	S000000379
7200	S000000380
5863	S000000380
5862	S000000380
6533	S000000381
6041	S000000382
5941	S000000382
9920	S000000383
6111	S000000383
7089	S000000383
7983	S000000384
6289	S000000384
9780	S000000384
9519	S000000385
9816	S000000385
9538	S000000385
9241	S000000385
9524	S000000385
8748	S000000385
9483	S000000385
9486	S000000385
9503	S000000385
9500	S000000385
9505	S000000385
9186	S000000385
8687	S000000385
9022	S000000385
9561	S000000385
9120	S000000385
9127	S000000385
9239	S000000385
9051	S000000385
9587	S000000385
9235	S000000385
9615	S000000385
9137	S000000386
5978	S000000386
9304	S000000386
7824	S000000389
7484	S000000389
8085	S000000389
7154	S000000389
8648	S000000389
7614	S000000389
7655	S000000389
7876	S000000389
5718	S000000390
7980	S000000392
7989	S000000392
6633	S000000392
6283	S000000392
8813	S000000392
9385	S000000392
9250	S000000393
9816	S000000393
9249	S000000393
9538	S000000393
9533	S000000393
9524	S000000393
8748	S000000393
9503	S000000393
9500	S000000393
9505	S000000393
8854	S000000393
9561	S000000393
9564	S000000393
8764	S000000393
8416	S000000393
9550	S000000393
9239	S000000393
9060	S000000393
9615	S000000393
9250	S000000395
9323	S000000395
9519	S000000395
9816	S000000395
9249	S000000395
9538	S000000395
9241	S000000395
8748	S000000395
9483	S000000395
9486	S000000395
9503	S000000395
9500	S000000395
9505	S000000395
9186	S000000395
8983	S000000395
9239	S000000395
9051	S000000395
9225	S000000395
8912	S000000395
9587	S000000395
9615	S000000395
5437	S000000396
7989	S000000397
9430	S000000397
9559	S000000397
9776	S000000397
7391	S000000397
8661	S000000397
7302	S000000397
8601	S000000397
8656	S000000397
8909	S000000397
8956	S000000397
8957	S000000397
8551	S000000397
9486	S000000398
9559	S000000398
7924	S000000398
7568	S000000398
8090	S000000399
7267	S000000399
7598	S000000399
7282	S000000399
9830	S000000399
8960	S000000399
8635	S000000400
8426	S000000400
7916	S000000400
9338	S000000400
9165	S000000400
7875	S000000400
6375	S000000401
6994	S000000401
8805	S000000402
9559	S000000402
6221	S000000402
9351	S000000402
7566	S000000402
9003	S000000402
8661	S000000402
9920	S000000402
7753	S000000402
9050	S000000402
9047	S000000402
9113	S000000402
8377	S000000402
9830	S000000402
5876	S000000402
9311	S000000402
8958	S000000402
9382	S000000402
8954	S000000404
9048	S000000404
9351	S000000404
8992	S000000404
8047	S000000404
7559	S000000404
9373	S000000404
6694	S000000404
7705	S000000404
9076	S000000404
8825	S000000404
8770	S000000404
7488	S000000404
7030	S000000405
8148	S000000405
8427	S000000405
8910	S000000405
6614	S000000405
7667	S000000406
9199	S000000406
7838	S000000406
6711	S000000406
8438	S000000406
7244	S000000406
8215	S000000406
7200	S000000409
7201	S000000409
5862	S000000409
6471	S000000409
9207	S000000409
8755	S000000412
7404	S000000412
7468	S000000412
8252	S000000414
5332	S000000414
7362	S000000415
7361	S000000415
8650	S000000415
8592	S000000415
6623	S000000415
8582	S000000415
5955	S000000417
7833	S000000419
9920	S000000419
8589	S000000419
6151	S000000420
6152	S000000420
8811	S000000420
9382	S000000420
9592	S000000421
8011	S000000421
8509	S000000421
8891	S000000421
9030	S000000421
7759	S000000421
6262	S000000421
7658	S000000421
6923	S000000422
6533	S000000422
5355	S000000422
7542	S000000425
8464	S000000425
6841	S000000425
6620	S000000425
9657	S000000425
6443	S000000425
8813	S000000425
5855	S000000426
7597	S000000426
8591	S000000426
9920	S000000427
5081	S000000427
6205	S000000429
8037	S000000429
8134	S000000429
9540	S000000429
6205	S000000430
8134	S000000430
5896	S000000431
6689	S000000431
7245	S000000431
7587	S000000431
9008	S000000432
7118	S000000432
8120	S000000432
8196	S000000432
6878	S000000433
9344	S000000433
9347	S000000433
9365	S000000433
8727	S000000433
9306	S000000433
8764	S000000433
9427	S000000433
7972	S000000433
9037	S000000433
8275	S000000433
8309	S000000433
9079	S000000433
9204	S000000433
9470	S000000433
7221	S000000433
9304	S000000433
7243	S000000433
8962	S000000433
8966	S000000433
7877	S000000433
9508	S000000435
5282	S000000435
7802	S000000435
8785	S000000435
9264	S000000435
9312	S000000435
8398	S000000435
5290	S000000436
5289	S000000437
9373	S000000438
9920	S000000438
9055	S000000438
9749	S000000439
6461	S000000439
7446	S000000439
5893	S000000440
8494	S000000440
6904	S000000441
8393	S000000441
7260	S000000442
6903	S000000442
8331	S000000442
5579	S000000442
7239	S000000443
6040	S000000443
5319	S000000443
5127	S000000444
5588	S000000446
9780	S000000446
5157	S000000447
8061	S000000448
9211	S000000448
6475	S000000448
5853	S000000449
9508	S000000449
8042	S000000449
9920	S000000449
7572	S000000449
8507	S000000449
8924	S000000449
9047	S000000449
7605	S000000449
9073	S000000449
9830	S000000449
6310	S000000449
5853	S000000450
6346	S000000450
6054	S000000450
9047	S000000450
9816	S000000451
9524	S000000451
9483	S000000451
9505	S000000451
7847	S000000451
8854	S000000451
8459	S000000451
7547	S000000451
9564	S000000451
7363	S000000451
8064	S000000451
9540	S000000451
8065	S000000451
8261	S000000451
9550	S000000451
9535	S000000451
7356	S000000451
9225	S000000451
9587	S000000451
7679	S000000451
9115	S000000451
9060	S000000451
9615	S000000451
5595	S000000452
5596	S000000452
9920	S000000453
5595	S000000453
5596	S000000453
6216	S000000454
8994	S000000455
5262	S000000455
6988	S000000455
6987	S000000455
6644	S000000455
6641	S000000455
9076	S000000455
9115	S000000455
6328	S000000455
7259	S000000455
6929	S000000455
5557	S000000455
6307	S000000455
5574	S000000456
6442	S000000456
8182	S000000457
9559	S000000457
7391	S000000457
7302	S000000457
9113	S000000457
8589	S000000457
8550	S000000457
8551	S000000457
9382	S000000457
6984	S000000458
8765	S000000458
5656	S000000458
9651	S000000458
5207	S000000459
5619	S000000461
7915	S000000461
6704	S000000461
5324	S000000461
7484	S000000462
7232	S000000462
8236	S000000462
8956	S000000462
5289	S000000463
9344	S000000464
9347	S000000464
8700	S000000464
9365	S000000464
7491	S000000464
9306	S000000464
9038	S000000464
9373	S000000464
9427	S000000464
7853	S000000464
9204	S000000464
9064	S000000464
9470	S000000464
9304	S000000464
8962	S000000464
8966	S000000464
6342	S000000465
6428	S000000465
8623	S000000465
7260	S000000466
6539	S000000466
6848	S000000466
8835	S000000467
6977	S000000467
8844	S000000467
7551	S000000467
5921	S000000467
9289	S000000467
5948	S000000467
7384	S000000467
5751	S000000467
9780	S000000467
8779	S000000467
7390	S000000468
6826	S000000468
7140	S000000469
8656	S000000469
8190	S000000469
7257	S000000469
9323	S000000470
6205	S000000470
9335	S000000470
9503	S000000470
7913	S000000470
9503	S000000471
5604	S000000471
6237	S000000471
9295	S000000471
9136	S000000471
7483	S000000471
7913	S000000471
8581	S000000471
8953	S000000471
7515	S000000473
7173	S000000473
7922	S000000473
7174	S000000473
6660	S000000473
7279	S000000473
8448	S000000474
7335	S000000474
9403	S000000474
7624	S000000474
6122	S000000474
7983	S000000475
5302	S000000475
9193	S000000476
6365	S000000476
9133	S000000476
8061	S000000476
7805	S000000476
9211	S000000476
8424	S000000476
9212	S000000476
8598	S000000476
6699	S000000477
8427	S000000477
6713	S000000477
6685	S000000478
5675	S000000478
6923	S000000478
8729	S000000478
6533	S000000478
7818	S000000478
9713	S000000478
9607	S000000478
8079	S000000478
6713	S000000478
9494	S000000478
9210	S000000478
6109	S000000478
9571	S000000478
6994	S000000479
9050	S000000479
6606	S000000479
9571	S000000479
9749	S000000480
9508	S000000480
7821	S000000480
7915	S000000480
7607	S000000480
7515	S000000481
6903	S000000481
7922	S000000481
7567	S000000481
7568	S000000481
7174	S000000481
7279	S000000481
7711	S000000481
7515	S000000482
5283	S000000482
7922	S000000482
7568	S000000482
8214	S000000482
6486	S000000482
9494	S000000482
7711	S000000482
7864	S000000483
9559	S000000483
9776	S000000483
8042	S000000483
8870	S000000483
8494	S000000483
9427	S000000483
9210	S000000483
7987	S000000484
5242	S000000484
7515	S000000485
9486	S000000485
7173	S000000485
7922	S000000485
7174	S000000485
6660	S000000485
7279	S000000485
5948	S000000485
7218	S000000486
7824	S000000486
7020	S000000486
7510	S000000487
8940	S000000487
7446	S000000487
8145	S000000487
8299	S000000487
8334	S000000487
9168	S000000487
7226	S000000487
8392	S000000487
7515	S000000488
8498	S000000488
9486	S000000488
7173	S000000488
7922	S000000488
7567	S000000488
7568	S000000488
7174	S000000488
6660	S000000488
7279	S000000488
7711	S000000488
7249	S000000488
6344	S000000489
6535	S000000489
8309	S000000489
7515	S000000490
7922	S000000490
7567	S000000490
7568	S000000490
7174	S000000490
8240	S000000490
6660	S000000490
7279	S000000490
7711	S000000490
7818	S000000491
7093	S000000491
7809	S000000492
6654	S000000492
8570	S000000492
8571	S000000492
7833	S000000493
9003	S000000493
8334	S000000493
9676	S000000493
9830	S000000493
9301	S000000493
9302	S000000493
8876	S000000493
8550	S000000493
9749	S000000494
9920	S000000494
7972	S000000494
7928	S000000494
6336	S000000494
9165	S000000494
9475	S000000494
7034	S000000495
7205	S000000495
7922	S000000495
7279	S000000495
5343	S000000497
6280	S000000498
7288	S000000498
7515	S000000499
7205	S000000499
7173	S000000499
7922	S000000499
7568	S000000499
7174	S000000499
6660	S000000499
8851	S000000500
5395	S000000500
7418	S000000500
7515	S000000501
9486	S000000501
7205	S000000501
8145	S000000501
7173	S000000501
7922	S000000501
7567	S000000501
7568	S000000501
7174	S000000501
6660	S000000501
7279	S000000501
7711	S000000501
7515	S000000502
9486	S000000502
7205	S000000502
8145	S000000502
7173	S000000502
7922	S000000502
7567	S000000502
7568	S000000502
6660	S000000502
7279	S000000502
6486	S000000502
8514	S000000502
7711	S000000502
7249	S000000502
7832	S000000503
6086	S000000503
5673	S000000504
8623	S000000504
7690	S000000505
6689	S000000505
6169	S000000505
5905	S000000505
5826	S000000505
6497	S000000505
7065	S000000507
5297	S000000507
9306	S000000507
7809	S000000507
8309	S000000507
8426	S000000507
9204	S000000507
9650	S000000507
8392	S000000507
7510	S000000510
7074	S000000510
8205	S000000514
8499	S000000514
7782	S000000514
9920	S000000514
7115	S000000514
8239	S000000514
6441	S000000514
7463	S000000514
6303	S000000515
8805	S000000516
8187	S000000516
7566	S000000516
8661	S000000516
9113	S000000516
9830	S000000516
8398	S000000516
9382	S000000516
9533	S000000517
8466	S000000517
8898	S000000517
9550	S000000517
9535	S000000517
9126	S000000517
8756	S000000517
9587	S000000517
9011	S000000517
9615	S000000517
9086	S000000517
8498	S000000520
5673	S000000520
9713	S000000520
7701	S000000520
8070	S000000520
8623	S000000520
7705	S000000520
8817	S000000520
8697	S000000521
8301	S000000521
8411	S000000521
9152	S000000521
8650	S000000521
8536	S000000521
8091	S000000522
5424	S000000522
7852	S000000527
5909	S000000527
7587	S000000527
9344	S000000528
7330	S000000528
9136	S000000528
8623	S000000528
6822	S000000528
8023	S000000529
9136	S000000529
9540	S000000529
6822	S000000529
9265	S000000529
8825	S000000529
5677	S000000530
8112	S000000530
8069	S000000530
7749	S000000530
6270	S000000530
8628	S000000530
6894	S000000530
8954	S000000532
8539	S000000532
5273	S000000532
8992	S000000532
9137	S000000532
8289	S000000532
9707	S000000532
8372	S000000532
6400	S000000533
7963	S000000533
7853	S000000533
9318	S000000533
8697	S000000534
8301	S000000534
7321	S000000534
8043	S000000534
8883	S000000534
9668	S000000534
8791	S000000534
8398	S000000534
8487	S000000534
7465	S000000534
5650	S000000535
5651	S000000535
9564	S000000536
5973	S000000536
8954	S000000537
9538	S000000537
8134	S000000537
9351	S000000537
9137	S000000537
8731	S000000537
8729	S000000537
8727	S000000537
6267	S000000537
7757	S000000537
8835	S000000538
8442	S000000538
8414	S000000538
7958	S000000538
6313	S000000538
9780	S000000538
7503	S000000538
8124	S000000539
9373	S000000539
6840	S000000539
9780	S000000539
7211	S000000540
6422	S000000540
5245	S000000540
8921	S000000540
9338	S000000540
7112	S000000540
7627	S000000540
6131	S000000540
8835	S000000541
8414	S000000541
6313	S000000541
7503	S000000541
9039	S000000542
8466	S000000542
9012	S000000542
8509	S000000542
9535	S000000542
9126	S000000542
9011	S000000542
9615	S000000542
9318	S000000542
7997	S000000544
5258	S000000544
5402	S000000544
6407	S000000545
8656	S000000545
6444	S000000545
6408	S000000547
6444	S000000547
5994	S000000548
5782	S000000548
5689	S000000549
7226	S000000550
8835	S000000551
7226	S000000551
5643	S000000552
5483	S000000553
7505	S000000553
7341	S000000554
9920	S000000555
6305	S000000555
5396	S000000556
8817	S000000556
8947	S000000559
8110	S000000559
9291	S000000559
9295	S000000559
9013	S000000559
5930	S000000559
9550	S000000559
8333	S000000559
7834	S000000560
