"SUID","canonicalName","Edge_conflicts","interaction","name","NeXO relation type","selected","shared interaction","shared name"
"25535","9306 (4) S000002391","","4","9306 (4) S000002391","additional_gene_association","false","4","9306 (4) S000002391"
"14550","8419 (pp) 7395","","pp","8419 (pp) 7395","parent_of","false","pp","8419 (pp) 7395"
"37781","5890 (2) S000002236","","2","5890 (2) S000002236","additional_gene_association","false","2","5890 (2) S000002236"
"12511","9301 (pp) S000002480","","pp","9301 (pp) S000002480","gene_association","false","pp","9301 (pp) S000002480"
"19873","8656 (2) S000000397","","2","8656 (2) S000000397","additional_gene_association","false","2","8656 (2) S000000397"
"12525","8969 (pp) S000001160","","pp","8969 (pp) S000001160","gene_association","false","pp","8969 (pp) S000001160"
"23251","8851 (2) S000001400","","2","8851 (2) S000001400","additional_gene_association","false","2","8851 (2) S000001400"
"20042","9193 (2) S000005643","","2","9193 (2) S000005643","additional_gene_association","false","2","9193 (2) S000005643"
"20595","8661 (2) S000000276","","2","8661 (2) S000000276","additional_gene_association","false","2","8661 (2) S000000276"
"42004","9046 (2) S000002515","","2","9046 (2) S000002515","additional_gene_association","false","2","9046 (2) S000002515"
"43691","9238 (2) S000004019","","2","9238 (2) S000004019","additional_gene_association","false","2","9238 (2) S000004019"
"35033","8226 (2) S000003886","","2","8226 (2) S000003886","additional_gene_association","false","2","8226 (2) S000003886"
"24719","6494 (2) S000001156","","2","6494 (2) S000001156","additional_gene_association","false","2","6494 (2) S000001156"
"15570","6827 (pp) S000002136","","pp","6827 (pp) S000002136","gene_association","false","pp","6827 (pp) S000002136"
"33706","7601 (2) S000003473","","2","7601 (2) S000003473","additional_gene_association","false","2","7601 (2) S000003473"
"29493","7896 (4) S000000241","","4","7896 (4) S000000241","additional_gene_association","false","4","7896 (4) S000000241"
"42401","6849 (2) S000003812","","2","6849 (2) S000003812","additional_gene_association","false","2","6849 (2) S000003812"
"37078","5307 (2) S000004491","","2","5307 (2) S000004491","additional_gene_association","false","2","5307 (2) S000004491"
"21738","9086 (2) S000004977","","2","9086 (2) S000004977","additional_gene_association","false","2","9086 (2) S000004977"
"16936","6697 (pp) 5910","","pp","6697 (pp) 5910","parent_of","false","pp","6697 (pp) 5910"
"39022","7740 (2) S000001739","","2","7740 (2) S000001739","additional_gene_association","false","2","7740 (2) S000001739"
"27154","8387 (2) S000004668","","2","8387 (2) S000004668","additional_gene_association","false","2","8387 (2) S000004668"
"26563","9115 (2) S000005005","","2","9115 (2) S000005005","additional_gene_association","false","2","9115 (2) S000005005"
"34286","6211 (2) S000004193","","2","6211 (2) S000004193","additional_gene_association","false","2","6211 (2) S000004193"
"41895","8998 (2) S000002918","","2","8998 (2) S000002918","additional_gene_association","false","2","8998 (2) S000002918"
"22687","9344 (2) S000001735","","2","9344 (2) S000001735","additional_gene_association","false","2","9344 (2) S000001735"
"30715","7766 (2) S000003287","","2","7766 (2) S000003287","additional_gene_association","false","2","7766 (2) S000003287"
"19632","8847 (1) 8841","","1","8847 (1) 8841","additional_parent_of","false","1","8847 (1) 8841"
"36580","9050 (2) S000003712","","2","9050 (2) S000003712","additional_gene_association","false","2","9050 (2) S000003712"
"31034","9013 (4) S000005054","","4","9013 (4) S000005054","additional_gene_association","false","4","9013 (4) S000005054"
"37071","7119 (2) S000004053","","2","7119 (2) S000004053","additional_gene_association","false","2","7119 (2) S000004053"
"42605","9060 (2) S000005151","","2","9060 (2) S000005151","additional_gene_association","false","2","9060 (2) S000005151"
"19597","7211 (1) 6589","","1","7211 (1) 6589","additional_parent_of","false","1","7211 (1) 6589"
"33563","9186 (2) S000002431","","2","9186 (2) S000002431","additional_gene_association","false","2","9186 (2) S000002431"
"16074","8740 (pp) 7532","","pp","8740 (pp) 7532","parent_of","false","pp","8740 (pp) 7532"
"22337","7542 (4) S000004229","","4","7542 (4) S000004229","additional_gene_association","false","4","7542 (4) S000004229"
"32803","8712 (2) S000006065","","2","8712 (2) S000006065","additional_gene_association","false","2","8712 (2) S000006065"
"12703","5481 (pp) S000005928","","pp","5481 (pp) S000005928","gene_association","false","pp","5481 (pp) S000005928"
"36305","7356 (2) S000006341","","2","7356 (2) S000006341","additional_gene_association","false","2","7356 (2) S000006341"
"18820","9297 (1) 9015","","1","9297 (1) 9015","additional_parent_of","false","1","9297 (1) 9015"
"16402","9015 (pp) S000002903","","pp","9015 (pp) S000002903","gene_association","false","pp","9015 (pp) S000002903"
"35001","7789 (2) S000000948","","2","7789 (2) S000000948","additional_gene_association","false","2","7789 (2) S000000948"
"31344","9564 (2) S000002432","","2","9564 (2) S000002432","additional_gene_association","false","2","9564 (2) S000002432"
"42618","9064 (2) S000003401","","2","9064 (2) S000003401","additional_gene_association","false","2","9064 (2) S000003401"
"33324","9503 (4) S000005487","","4","9503 (4) S000005487","additional_gene_association","false","4","9503 (4) S000005487"
"15074","9644 (pp) 8679","","pp","9644 (pp) 8679","parent_of","false","pp","9644 (pp) 8679"
"24748","8580 (2) S000002687","","2","8580 (2) S000002687","additional_gene_association","false","2","8580 (2) S000002687"
"35434","8806 (2) S000003961","","2","8806 (2) S000003961","additional_gene_association","false","2","8806 (2) S000003961"
"22035","7483 (2) S000005126","","2","7483 (2) S000005126","additional_gene_association","false","2","7483 (2) S000005126"
"11183","8635 (pp) S000005762","","pp","8635 (pp) S000005762","gene_association","false","pp","8635 (pp) S000005762"
"27661","7109 (2) S000002304","","2","7109 (2) S000002304","additional_gene_association","false","2","7109 (2) S000002304"
"20798","9830 (4) S000004534","","4","9830 (4) S000004534","additional_gene_association","false","4","9830 (4) S000004534"
"41894","8998 (2) S000000214","","2","8998 (2) S000000214","additional_gene_association","false","2","8998 (2) S000000214"
"31368","7816 (2) S000001089","","2","7816 (2) S000001089","additional_gene_association","false","2","7816 (2) S000001089"
"33024","9524 (4) S000003360","","4","9524 (4) S000003360","additional_gene_association","false","4","9524 (4) S000003360"
"15132","9047 (pp) S000000449","","pp","9047 (pp) S000000449","gene_association","false","pp","9047 (pp) S000000449"
"37893","8064 (2) S000003322","","2","8064 (2) S000003322","additional_gene_association","false","2","8064 (2) S000003322"
"34318","6813 (2) S000005734","","2","6813 (2) S000005734","additional_gene_association","false","2","6813 (2) S000005734"
"18677","9308 (1) 8968","","1","9308 (1) 8968","additional_parent_of","false","1","9308 (1) 8968"
"26816","7716 (2) S000002587","","2","7716 (2) S000002587","additional_gene_association","false","2","7716 (2) S000002587"
"24900","5557 (2) S000005081","","2","5557 (2) S000005081","additional_gene_association","false","2","5557 (2) S000005081"
"15687","8899 (pp) 8157","","pp","8899 (pp) 8157","parent_of","false","pp","8899 (pp) 8157"
"24452","7911 (2) S000004498","","2","7911 (2) S000004498","additional_gene_association","false","2","7911 (2) S000004498"
"24269","8817 (2) S000002424","","2","8817 (2) S000002424","additional_gene_association","false","2","8817 (2) S000002424"
"39382","6247 (2) S000005776","","2","6247 (2) S000005776","additional_gene_association","false","2","6247 (2) S000005776"
"30186","8947 (4) S000001655","","4","8947 (4) S000001655","additional_gene_association","false","4","8947 (4) S000001655"
"15111","8340 (pp) 8032","","pp","8340 (pp) 8032","parent_of","false","pp","8340 (pp) 8032"
"40949","6800 (2) S000004090","","2","6800 (2) S000004090","additional_gene_association","false","2","6800 (2) S000004090"
"13306","6833 (pp) 6230","","pp","6833 (pp) 6230","parent_of","false","pp","6833 (pp) 6230"
"17973","8614 (pp) S000002652","","pp","8614 (pp) S000002652","gene_association","false","pp","8614 (pp) S000002652"
"20373","5085 (2) S000000364","","2","5085 (2) S000000364","additional_gene_association","false","2","5085 (2) S000000364"
"35055","9137 (2) S000000877","","2","9137 (2) S000000877","additional_gene_association","false","2","9137 (2) S000000877"
"30995","9780 (2) S000005501","","2","9780 (2) S000005501","additional_gene_association","false","2","9780 (2) S000005501"
"32975","9524 (2) S000005040","","2","9524 (2) S000005040","additional_gene_association","false","2","9524 (2) S000005040"
"43261","5547 (2) S000001866","","2","5547 (2) S000001866","additional_gene_association","false","2","5547 (2) S000001866"
"19187","6066 (1) 9144","","1","6066 (1) 9144","additional_parent_of","false","1","6066 (1) 9144"
"12417","9458 (pp) 8878","perfect","pp","9458 (pp) 8878","parent_of","false","pp","9458 (pp) 8878"
"40935","6654 (4) S000000368","","4","6654 (4) S000000368","additional_gene_association","false","4","6654 (4) S000000368"
"40326","6010 (4) S000002711","","4","6010 (4) S000002711","additional_gene_association","false","4","6010 (4) S000002711"
"31382","8536 (2) S000003084","","2","8536 (2) S000003084","additional_gene_association","false","2","8536 (2) S000003084"
"10547","6551 (pp) S000006104","","pp","6551 (pp) S000006104","gene_association","false","pp","6551 (pp) S000006104"
"37736","8883 (4) S000003972","","4","8883 (4) S000003972","additional_gene_association","false","4","8883 (4) S000003972"
"20753","9830 (4) S000006003","","4","9830 (4) S000006003","additional_gene_association","false","4","9830 (4) S000006003"
"17623","8825 (pp) S000004306","","pp","8825 (pp) S000004306","gene_association","false","pp","8825 (pp) S000004306"
"24577","9008 (4) S000003131","","4","9008 (4) S000003131","additional_gene_association","false","4","9008 (4) S000003131"
"20471","8083 (2) S000003637","","2","8083 (2) S000003637","additional_gene_association","false","2","8083 (2) S000003637"
"16031","7740 (pp) S000001014","","pp","7740 (pp) S000001014","gene_association","false","pp","7740 (pp) S000001014"
"30119","8687 (2) S000004398","","2","8687 (2) S000004398","additional_gene_association","false","2","8687 (2) S000004398"
"25174","8410 (2) S000001073","","2","8410 (2) S000001073","additional_gene_association","false","2","8410 (2) S000001073"
"10981","7302 (pp) S000005700","","pp","7302 (pp) S000005700","gene_association","false","pp","7302 (pp) S000005700"
"17412","9474 (pp) 9195","","pp","9474 (pp) 9195","parent_of","false","pp","9474 (pp) 9195"
"25353","9651 (4) S000004029","","4","9651 (4) S000004029","additional_gene_association","false","4","9651 (4) S000004029"
"14910","7970 (pp) S000001106","","pp","7970 (pp) S000001106","gene_association","false","pp","7970 (pp) S000001106"
"25527","9306 (4) S000000610","","4","9306 (4) S000000610","additional_gene_association","false","4","9306 (4) S000000610"
"39715","8519 (2) S000004165","","2","8519 (2) S000004165","additional_gene_association","false","2","8519 (2) S000004165"
"19316","8206 (1) 7120","","1","8206 (1) 7120","additional_parent_of","false","1","8206 (1) 7120"
"10579","6597 (pp) 5483","","pp","6597 (pp) 5483","parent_of","false","pp","6597 (pp) 5483"
"33526","9335 (2) S000002494","","2","9335 (2) S000002494","additional_gene_association","false","2","9335 (2) S000002494"
"21240","8281 (2) S000006180","","2","8281 (2) S000006180","additional_gene_association","false","2","8281 (2) S000006180"
"13826","8563 (pp) S000004064","","pp","8563 (pp) S000004064","gene_association","false","pp","8563 (pp) S000004064"
"39834","8214 (2) S000001528","","2","8214 (2) S000001528","additional_gene_association","false","2","8214 (2) S000001528"
"10806","8884 (pp) 8345","","pp","8884 (pp) 8345","parent_of","false","pp","8884 (pp) 8345"
"19904","5944 (2) S000005892","","2","5944 (2) S000005892","additional_gene_association","false","2","5944 (2) S000005892"
"25783","9403 (2) S000005810","","2","9403 (2) S000005810","additional_gene_association","false","2","9403 (2) S000005810"
"30622","9713 (2) S000001718","","2","9713 (2) S000001718","additional_gene_association","false","2","9713 (2) S000001718"
"22524","5513 (2) S000002172","","2","5513 (2) S000002172","additional_gene_association","false","2","5513 (2) S000002172"
"37671","8621 (4) S000004837","","4","8621 (4) S000004837","additional_gene_association","false","4","8621 (4) S000004837"
"23294","7065 (2) S000003693","","2","7065 (2) S000003693","additional_gene_association","false","2","7065 (2) S000003693"
"21210","8794 (2) S000000671","","2","8794 (2) S000000671","additional_gene_association","false","2","8794 (2) S000000671"
"14432","6398 (pp) 5741","","pp","6398 (pp) 5741","parent_of","false","pp","6398 (pp) 5741"
"10110","6703 (pp) S000003770","","pp","6703 (pp) S000003770","gene_association","false","pp","6703 (pp) S000003770"
"15829","6768 (pp) 5581","perfect","pp","6768 (pp) 5581","parent_of","false","pp","6768 (pp) 5581"
"24290","8817 (2) S000002624","","2","8817 (2) S000002624","additional_gene_association","false","2","8817 (2) S000002624"
"10529","5385 (pp) S000000995","","pp","5385 (pp) S000000995","gene_association","false","pp","5385 (pp) S000000995"
"21750","9494 (4) S000003829","","4","9494 (4) S000003829","additional_gene_association","false","4","9494 (4) S000003829"
"17166","5111 (pp) 5103","","pp","5111 (pp) 5103","parent_of","false","pp","5111 (pp) 5103"
"20329","8424 (2) S000000763","","2","8424 (2) S000000763","additional_gene_association","false","2","8424 (2) S000000763"
